,WT,A5,A10
0,0.7929226736566186,0.26426426426426425,0.5735735735735735
1,0.007863695937090432,0.018018018018018018,0.02702702702702703
2,0.007863695937090432,0.003003003003003003,0.02702702702702703
3,0.009174311926605505,0.009009009009009009,0.04504504504504504
4,0.005242463958060288,0.03903903903903904,0.010510510510510511
5,0.002621231979030144,0.009009009009009009,0.013513513513513514
6,0.001310615989515072,0.009009009009009009,0.006006006006006006
7,0.002621231979030144,0.015015015015015015,0.009009009009009009
8,0.009174311926605505,0.006006006006006006,0.012012012012012012
9,0.019659239842726082,0.021021021021021023,0.018018018018018018
10,0.00655307994757536,0.042042042042042045,0.07507507507507508
11,0.09436435124508519,0.06006006006006006,0.08258258258258258
12,0.0,0.015015015015015015,0.003003003003003003
13,0.001310615989515072,0.021021021021021023,0.003003003003003003
14,0.001310615989515072,0.021021021021021023,0.003003003003003003
15,0.001310615989515072,0.021021021021021023,0.003003003003003003
16,0.0,0.021021021021021023,0.003003003003003003
17,0.0,0.018018018018018018,0.003003003003003003
18,0.001310615989515072,0.021021021021021023,0.003003003003003003
19,0.001310615989515072,0.021021021021021023,0.003003003003003003
20,0.001310615989515072,0.018018018018018018,0.003003003003003003
21,0.001310615989515072,0.021021021021021023,0.0015015015015015015
22,0.001310615989515072,0.021021021021021023,0.0
23,0.001310615989515072,0.018018018018018018,0.003003003003003003
24,0.001310615989515072,0.018018018018018018,0.003003003003003003
25,0.001310615989515072,0.018018018018018018,0.003003003003003003
26,0.001310615989515072,0.015015015015015015,0.003003003003003003
27,0.0,0.021021021021021023,0.0015015015015015015
28,0.001310615989515072,0.021021021021021023,0.003003003003003003
29,0.001310615989515072,0.018018018018018018,0.0015015015015015015
30,0.001310615989515072,0.015015015015015015,0.003003003003003003
31,0.001310615989515072,0.015015015015015015,0.003003003003003003
32,0.001310615989515072,0.018018018018018018,0.003003003003003003
33,0.001310615989515072,0.012012012012012012,0.003003003003003003
34,0.001310615989515072,0.012012012012012012,0.003003003003003003
35,0.0,0.012012012012012012,0.003003003003003003
36,0.001310615989515072,0.015015015015015015,0.003003003003003003
37,0.001310615989515072,0.009009009009009009,0.003003003003003003
38,0.001310615989515072,0.009009009009009009,0.0015015015015015015
39,0.001310615989515072,0.006006006006006006,0.003003003003003003
40,0.001310615989515072,0.003003003003003003,0.003003003003003003
41,0.001310615989515072,0.003003003003003003,0.003003003003003003
42,0.001310615989515072,0.006006006006006006,0.003003003003003003
43,0.001310615989515072,0.003003003003003003,0.0015015015015015015
44,0.0,0.003003003003003003,0.003003003003003003
45,0.001310615989515072,0.003003003003003003,0.003003003003003003
46,0.0,0.003003003003003003,0.003003003003003003
47,0.001310615989515072,0.0,0.0015015015015015015
48,0.001310615989515072,0.003003003003003003,0.0015015015015015015
49,0.001310615989515072,0.003003003003003003,0.0015015015015015015
50,0.0,0.003003003003003003,0.0015015015015015015
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
