,WT,A5,A10
0,0.0013413816230717639,0.0020394289598912306,0.0008669267446900737
1,7.890480135716258e-05,0.0,0.0
2,0.00011835720203574388,0.0,0.0
3,0.00011835720203574388,0.0,0.0013003901170351106
4,3.945240067858129e-05,0.0013596193065941536,0.0017338534893801473
5,0.00015780960271432516,0.0006798096532970768,0.002167316861725184
6,0.00011835720203574388,0.0006798096532970768,0.0017338534893801473
7,0.00011835720203574388,0.0006798096532970768,0.003034243606415258
8,0.00031561920542865033,0.0006798096532970768,0.003250975292587776
9,0.00027616680475006904,0.0006798096532970768,0.0082358040745557
10,0.00027616680475006904,0.0013596193065941536,0.02037277850021673
11,0.0010652148183216948,0.002719238613188307,0.02449068053749458
