,WT,A5,A10
0,0.6170212765957447,0.06976744186046512,0.03007518796992481
1,0.0,0.0,0.0
2,0.0425531914893617,0.0,0.0
3,0.02127659574468085,0.0,0.007518796992481203
4,0.0,0.023255813953488372,0.015037593984962405
5,0.0,0.023255813953488372,0.015037593984962405
6,0.0,0.023255813953488372,0.022556390977443608
7,0.0,0.0,0.015037593984962405
8,0.02127659574468085,0.023255813953488372,0.03007518796992481
9,0.02127659574468085,0.023255813953488372,0.022556390977443608
10,0.02127659574468085,0.023255813953488372,0.045112781954887216
11,0.2553191489361702,0.06976744186046512,0.045112781954887216
12,0.0,0.0,0.03007518796992481
13,0.0,0.023255813953488372,0.03007518796992481
14,0.0,0.023255813953488372,0.03007518796992481
15,0.0,0.023255813953488372,0.03007518796992481
16,0.0,0.023255813953488372,0.03007518796992481
17,0.0,0.023255813953488372,0.03007518796992481
18,0.0,0.023255813953488372,0.03007518796992481
19,0.0,0.023255813953488372,0.03007518796992481
20,0.0,0.023255813953488372,0.015037593984962405
21,0.0,0.023255813953488372,0.015037593984962405
22,0.0,0.0,0.015037593984962405
23,0.0,0.023255813953488372,0.022556390977443608
24,0.0,0.0,0.022556390977443608
25,0.0,0.023255813953488372,0.03007518796992481
26,0.0,0.023255813953488372,0.03007518796992481
27,0.0,0.023255813953488372,0.022556390977443608
28,0.0,0.023255813953488372,0.022556390977443608
29,0.0,0.023255813953488372,0.022556390977443608
30,0.0,0.023255813953488372,0.03007518796992481
31,0.0,0.023255813953488372,0.022556390977443608
32,0.0,0.023255813953488372,0.03007518796992481
33,0.0,0.023255813953488372,0.015037593984962405
34,0.0,0.0,0.015037593984962405
35,0.0,0.023255813953488372,0.022556390977443608
36,0.0,0.023255813953488372,0.022556390977443608
37,0.0,0.023255813953488372,0.022556390977443608
38,0.0,0.023255813953488372,0.015037593984962405
39,0.0,0.0,0.015037593984962405
40,0.0,0.023255813953488372,0.015037593984962405
41,0.0,0.023255813953488372,0.015037593984962405
42,0.0,0.023255813953488372,0.007518796992481203
43,0.0,0.023255813953488372,0.007518796992481203
44,0.0,0.023255813953488372,0.007518796992481203
45,0.0,0.023255813953488372,0.007518796992481203
46,0.0,0.023255813953488372,0.015037593984962405
47,0.0,0.0,0.007518796992481203
48,0.0,0.023255813953488372,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
