,WT,A5,A10
0,0.6370370370370371,0.20802919708029197,0.11165048543689321
1,0.07407407407407407,0.025547445255474453,0.036893203883495145
2,0.044444444444444446,0.021897810218978103,0.020388349514563107
3,0.044444444444444446,0.01824817518248175,0.0048543689320388345
4,0.022222222222222223,0.2773722627737226,0.002912621359223301
5,0.022222222222222223,0.19708029197080293,0.0048543689320388345
6,0.007407407407407408,0.0036496350364963502,0.000970873786407767
7,0.007407407407407408,0.0072992700729927005,0.0
8,0.0,0.01824817518248175,0.003883495145631068
9,0.007407407407407408,0.025547445255474453,0.001941747572815534
10,0.022222222222222223,0.01824817518248175,0.04271844660194175
11,0.07407407407407407,0.08394160583941605,0.14271844660194175
12,0.007407407407407408,0.021897810218978103,0.12718446601941746
13,0.007407407407407408,0.01824817518248175,0.12330097087378641
14,0.007407407407407408,0.01824817518248175,0.12330097087378641
15,0.007407407407407408,0.01824817518248175,0.12330097087378641
16,0.007407407407407408,0.01824817518248175,0.12330097087378641
17,0.0,0.0,0.0048543689320388345
18,0.0,0.0,0.000970873786407767
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
