,WT,A5,A10
0,0.7738095238095238,0.16891891891891891,0.41853512705530643
1,0.00992063492063492,0.02027027027027027,0.026905829596412557
2,0.001984126984126984,0.010135135135135136,0.02092675635276532
3,0.017857142857142856,0.0033783783783783786,0.026905829596412557
4,0.005952380952380952,0.06756756756756757,0.01195814648729447
5,0.0,0.030405405405405407,0.013452914798206279
6,0.0,0.02027027027027027,0.008968609865470852
7,0.003968253968253968,0.006756756756756757,0.008968609865470852
8,0.00992063492063492,0.010135135135135136,0.01943198804185351
9,0.015873015873015872,0.02027027027027027,0.02092675635276532
10,0.011904761904761904,0.02364864864864865,0.059790732436472344
11,0.1488095238095238,0.060810810810810814,0.09865470852017937
12,0.0,0.02027027027027027,0.007473841554559043
13,0.0,0.02027027027027027,0.008968609865470852
14,0.0,0.02027027027027027,0.008968609865470852
15,0.0,0.02027027027027027,0.008968609865470852
16,0.0,0.016891891891891893,0.008968609865470852
17,0.0,0.02027027027027027,0.008968609865470852
18,0.0,0.02027027027027027,0.008968609865470852
19,0.0,0.02027027027027027,0.008968609865470852
20,0.0,0.016891891891891893,0.008968609865470852
21,0.0,0.02027027027027027,0.005979073243647235
22,0.0,0.013513513513513514,0.007473841554559043
23,0.0,0.02027027027027027,0.005979073243647235
24,0.0,0.0033783783783783786,0.005979073243647235
25,0.0,0.02027027027027027,0.007473841554559043
26,0.0,0.016891891891891893,0.008968609865470852
27,0.0,0.02027027027027027,0.007473841554559043
28,0.0,0.02027027027027027,0.005979073243647235
29,0.0,0.010135135135135136,0.005979073243647235
30,0.0,0.016891891891891893,0.008968609865470852
31,0.0,0.016891891891891893,0.007473841554559043
32,0.0,0.02027027027027027,0.005979073243647235
33,0.0,0.016891891891891893,0.005979073243647235
34,0.0,0.0033783783783783786,0.007473841554559043
35,0.0,0.016891891891891893,0.008968609865470852
36,0.0,0.016891891891891893,0.008968609865470852
37,0.0,0.016891891891891893,0.008968609865470852
38,0.0,0.013513513513513514,0.008968609865470852
39,0.0,0.0033783783783783786,0.007473841554559043
40,0.0,0.013513513513513514,0.004484304932735426
41,0.0,0.013513513513513514,0.005979073243647235
42,0.0,0.013513513513513514,0.005979073243647235
43,0.0,0.010135135135135136,0.004484304932735426
44,0.0,0.010135135135135136,0.005979073243647235
45,0.0,0.0033783783783783786,0.0029895366218236174
46,0.0,0.010135135135135136,0.004484304932735426
47,0.0,0.0033783783783783786,0.0029895366218236174
48,0.0,0.010135135135135136,0.0029895366218236174
49,0.0,0.006756756756756757,0.0029895366218236174
50,0.0,0.0,0.0014947683109118087
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
